City,Mapped_Sales_Type,Mapped_Item_Code,Transaction_Date,Quantity_Sold,Median_Price,Average_Tax_Percent,Effective_Price,Percent_Quantity_With_Discount,Avg_Discount_Percent_On_Discounted_Items,Year,Month,Day,Car_sales,F_and_B_Inflation,F_and_B_Inflation_Adjusted_Effective_Price,F_and_B_Inflation_Adjusted_Median_Price,First_Week_Of_The_Month_Dummy,Last_Week_Of_The_Month_Dummy,Day_Of_The_Week_Seasonality,Month_Of_The_Year_Seasonality,Two_Wheeler_sales
Mumbai,Take Away,4058,10/14/2016,854,212.8,0.14,203.1221669,0.009421265,0.719711833,2016,10,Fri,7650.56,139.8,1.138212925,1,0,0,1.04,0.99,22138.56
Mumbai,Delivery,4058,10/14/2016,293,227,0.14,220.33,,,2016,10,Fri,7650.56,139.8,1.26130186,1.101573677,0,0,1.06,0.98,22138.56
Mumbai,Take Away,4060,10/14/2016,405,309,0.15,314.22,,,2016,10,Fri,7650.56,139.8,1.932904149,1.688125894,0,0,1.14,0.99,22138.56
Mumbai,Delivery,4059,10/14/2016,272,322.7,0.15,329.9091925,,,2016,10,Fri,7650.56,139.8,2.045130133,1.786123033,0,0,1.16,0.98,22138.56
Mumbai,Delivery,4056,10/14/2016,283,255.6,0.15,253.0786047,,,2016,10,Fri,7650.56,139.8,1.495555112,1.306151645,0,0,1.16,0.98,22138.56
Mumbai,Take Away,4057,10/14/2016,257,212.8,0.14,201.8772603,0.01369863,1.144992847,2016,10,Fri,7650.56,139.8,1.129308013,1,0,0,1.04,0.99,22138.56
Mumbai,Main Hall,970,10/14/2016,151,213.25,0.21,213.26825,,,2016,10,Fri,7650.56,139.8,1.210788627,1.003218884,0,0,0.92,0.99,22138.56
Mumbai,Dine-in,970,10/14/2016,589,273,0.2,281.884477,0.006276151,0.8435,2016,10,Fri,7650.56,139.8,1.701605701,1.430615165,0,0,0.99,0.9,22138.56
Mumbai,Dine-in,979,10/14/2016,164,1029,0.21,1194.080189,,,2016,10,Fri,7650.56,139.8,8.226610792,6.838340486,0,0,1.16,0.9,22138.56
Mumbai,Dine-in,965,10/14/2016,1926,317,0.2,333.6044353,0.005509642,0.780288898,2016,10,Fri,7650.56,139.8,2.071562484,1.745350501,0,0,1.08,0.9,22138.56
Mumbai,Delivery,4066,10/14/2016,123,543.8,0.15,583.07,,,2016,10,Fri,7650.56,139.8,3.856008584,3.367668097,0,0,1.21,0.98,22138.56
Mumbai,Dine-in,971,10/14/2016,268,273,0.2,281.5863694,0.01910828,0.502359155,2016,10,Fri,7650.56,139.8,1.699473315,1.430615165,0,0,1.08,0.9,22138.56
Mumbai,Delivery,4068,10/14/2016,139,438.2,0.14,462.1510714,,,2016,10,Fri,7650.56,139.8,2.991066319,2.61230329,0,0,1.06,0.98,22138.56
Mumbai,Main Hall,971,10/14/2016,131,214.05,0.21,197.208,0.1,1.206912442,2016,10,Fri,7650.56,139.8,1.095908441,1.008941345,0,0,1.16,0.99,22138.56
Mumbai,Delivery,4065,10/14/2016,127,553.7,0.14,594.4,,,2016,10,Fri,7650.56,139.8,3.937052933,3.438483548,0,0,1.26,0.98,22138.56
Mumbai,Take Away,4056,10/14/2016,912,239,0.14,233.263221,0.007490637,0.648825301,2016,10,Fri,7650.56,139.8,1.35381417,1.187410587,0,0,1.1,0.99,22138.56
Mumbai,Delivery,4055,10/14/2016,460,245.7,0.14,241.6683095,,,2016,10,Fri,7650.56,139.8,1.413936405,1.235336195,0,0,1.13,0.98,22138.56
Mumbai,Delivery,4060,10/14/2016,174,332.6,0.14,341.2401587,,,2016,10,Fri,7650.56,139.8,2.126181393,1.856938484,0,0,1.17,0.98,22138.56
Mumbai,Dine-in,964,10/14/2016,154,933,0.21,1078.460465,,,2016,10,Fri,7650.56,139.8,7.399574142,6.151645207,0,0,1.18,0.9,22138.56
Mumbai,Take Away,4063,10/14/2016,151,571,0.15,614.21,,,2016,10,Fri,7650.56,139.8,4.078755365,3.56223176,0,0,1.07,0.99,22138.56
Mumbai,Take Away,4065,10/14/2016,240,510,0.15,544.3696124,,,2016,10,Fri,7650.56,139.8,3.579181777,3.125894134,0,0,1.06,0.99,22138.56
Mumbai,Main Hall,965,10/14/2016,611,230.5,0.21,233.32678,0.004,1.206920635,2016,10,Fri,7650.56,139.8,1.354268813,1.126609442,0,0,1.13,0.99,22138.56
Mumbai,Dine-in,966,10/14/2016,1131,327,0.2,346.1289216,0.014705882,0.297233596,2016,10,Fri,7650.56,139.8,2.161151084,1.816881259,0,0,1.12,0.9,22138.56
Mumbai,Take Away,4059,10/14/2016,604,300,0.15,303.918499,,,2016,10,Fri,7650.56,139.8,1.859216731,1.623748212,0,0,1.2,0.99,22138.56
Mumbai,Take Away,4066,10/14/2016,215,501,0.14,534.06,,,2016,10,Fri,7650.56,139.8,3.505436338,3.061516452,0,0,1.02,0.99,22138.56
Mumbai,Delivery,4064,10/14/2016,177,535,0.15,572.99,,,2016,10,Fri,7650.56,139.8,3.783905579,3.30472103,0,0,1.23,0.98,22138.56
Mumbai,Dine-in,978,10/14/2016,226,989,0.21,1142.508957,,,2016,10,Fri,7650.56,139.8,7.857717858,6.552217454,0,0,1.12,0.9,22138.56
Mumbai,Take Away,4068,10/14/2016,226,405,0.14,424.14,,,2016,10,Fri,7650.56,139.8,2.719170243,2.374821173,0,0,0.94,0.99,22138.56
Mumbai,Take Away,4062,10/14/2016,169,693,0.14,750.2281034,0.051724138,0.1145,2016,10,Fri,7650.56,139.8,5.051703172,4.43490701,0,0,1.12,0.99,22138.56
Mumbai,Take Away,4056,10/13/2016,775,239,0.14,234.012756,0.001506024,0.228975904,2016,10,Thu,7650.56,139.8,1.359175651,1.187410587,0,0,0.82,0.99,22138.56
Mumbai,Delivery,4056,10/13/2016,232,255.6,0.15,253.0785124,,,2016,10,Thu,7650.56,139.8,1.495554452,1.306151645,0,0,0.83,0.98,22138.56
Mumbai,Take Away,4055,10/13/2016,1372,230,0.15,222.2222284,0.011895321,0.812569002,2016,10,Thu,7650.56,139.8,1.274837113,1.123032904,0,0,0.8,0.99,22138.56
Mumbai,Delivery,4066,10/13/2016,115,543.8,0.15,583.07,,,2016,10,Thu,7650.56,139.8,3.856008584,3.367668097,0,0,0.67,0.98,22138.56
Mumbai,Delivery,4055,10/13/2016,340,245.7,0.14,241.740131,,,2016,10,Thu,7650.56,139.8,1.41445015,1.235336195,0,0,0.82,0.98,22138.56
Mumbai,Main Hall,965,10/13/2016,490,230.5,0.21,234.0874406,,,2016,10,Thu,7650.56,139.8,1.359709876,1.126609442,0,0,0.96,0.99,22138.56
Mumbai,Delivery,4064,10/13/2016,141,535,0.15,572.99,,,2016,10,Thu,7650.56,139.8,3.783905579,3.30472103,0,0,0.72,0.98,22138.56
Mumbai,Take Away,4058,10/13/2016,705,212.8,0.14,202.9382492,0.008417508,0.961788269,2016,10,Thu,7650.56,139.8,1.136897347,1,0,0,0.84,0.99,22138.56
Mumbai,Dine-in,979,10/13/2016,167,1029,0.21,1186.702857,0.017857143,0.120502092,2016,10,Thu,7650.56,139.8,8.17384018,6.838340486,0,0,0.77,0.9,22138.56
Mumbai,Take Away,4065,10/13/2016,208,510,0.15,544.3693814,,,2016,10,Thu,7650.56,139.8,3.579180125,3.125894134,0,0,0.74,0.99,22138.56
Mumbai,Dine-in,965,10/13/2016,1465,317,0.2,334.0644018,0.007385524,0.242705736,2016,10,Thu,7650.56,139.8,2.074852659,1.745350501,0,0,0.81,0.9,22138.56
Mumbai,Take Away,4060,10/13/2016,319,309,0.15,314.22,,,2016,10,Thu,7650.56,139.8,1.932904149,1.688125894,0,0,0.82,0.99,22138.56
Mumbai,Take Away,4064,10/13/2016,381,492.22,0.15,524.0095556,,,2016,10,Thu,7650.56,139.8,3.433544746,2.998712446,0,0,0.7,0.99,22138.56
Mumbai,Take Away,4068,10/13/2016,236,405,0.14,424.14,,,2016,10,Thu,7650.56,139.8,2.719170243,2.374821173,0,0,0.75,0.99,22138.56
Mumbai,Dine-in,971,10/13/2016,225,273,0.2,277.3896491,0.01754386,1.205,2016,10,Thu,7650.56,139.8,1.669453856,1.430615165,0,0,0.76,0.9,22138.56
Mumbai,Delivery,4068,10/13/2016,131,438.2,0.14,462.15,,,2016,10,Thu,7650.56,139.8,2.991058655,2.61230329,0,0,0.77,0.98,22138.56
Mumbai,Dine-in,970,10/13/2016,560,273,0.2,281.9771715,0.013363029,0.120498311,2016,10,Thu,7650.56,139.8,1.702268752,1.430615165,0,0,0.89,0.9,22138.56
Mumbai,Delivery,4062,10/13/2016,113,755,0.14,824.89,,,2016,10,Thu,7650.56,139.8,5.585765379,4.878397711,0,0,0.72,0.98,22138.56
Mumbai,Take Away,4059,10/13/2016,483,300,0.15,303.2197849,0.002688172,1.145022026,2016,10,Thu,7650.56,139.8,1.854218776,1.623748212,0,0,0.78,0.99,22138.56
Mumbai,Delivery,4057,10/13/2016,151,227,0.14,220.33,,,2016,10,Thu,7650.56,139.8,1.26130186,1.101573677,0,0,0.74,0.98,22138.56
Mumbai,Take Away,4066,10/13/2016,188,501,0.14,534.06,,,2016,10,Thu,7650.56,139.8,3.505436338,3.061516452,0,0,0.68,0.99,22138.56
Mumbai,Delivery,4065,10/13/2016,115,553.7,0.14,594.4,,,2016,10,Thu,7650.56,139.8,3.937052933,3.438483548,0,0,0.74,0.98,22138.56
Mumbai,Take Away,4062,10/13/2016,143,693,0.14,753.9,,,2016,10,Thu,7650.56,139.8,5.077968526,4.43490701,0,0,0.75,0.99,22138.56
Mumbai,Main Hall,971,10/13/2016,125,214.05,0.21,189.9121429,0.142857143,1.206912442,2016,10,Thu,7650.56,139.8,1.043720621,1.008941345,0,0,0.86,0.99,22138.56
Mumbai,Delivery,4059,10/13/2016,191,322.7,0.15,329.909625,,,2016,10,Thu,7650.56,139.8,2.045133226,1.786123033,0,0,0.78,0.98,22138.56
Mumbai,Main Hall,966,10/13/2016,324,238.85,0.21,244.1624883,,,2016,10,Thu,7650.56,139.8,1.431777455,1.186337625,0,0,0.98,0.99,22138.56
Mumbai,Take Away,4061,10/13/2016,202,658,0.15,713.8287912,,,2016,10,Thu,7650.56,139.8,4.791336132,4.184549356,0,0,0.71,0.99,22138.56
Mumbai,Delivery,4063,10/13/2016,117,620.8,0.14,671.23,,,2016,10,Thu,7650.56,139.8,4.486623748,3.918454936,0,0,0.88,0.98,22138.56
Mumbai,Delivery,4061,10/13/2016,121,716.5,0.15,780.81,,,2016,10,Thu,7650.56,139.8,5.270457797,4.603004292,0,0,0.74,0.98,22138.56
Mumbai,Dine-in,978,10/13/2016,188,989,0.21,1131.301688,0.051948052,0.180753275,2016,10,Thu,7650.56,139.8,7.777551419,6.552217454,0,0,0.71,0.9,22138.56
Mumbai,Take Away,4063,10/13/2016,148,571,0.15,614.21,,,2016,10,Thu,7650.56,139.8,4.078755365,3.56223176,0,0,0.87,0.99,22138.56
Mumbai,Delivery,4058,10/13/2016,268,227,0.14,220.33,,,2016,10,Thu,7650.56,139.8,1.26130186,1.101573677,0,0,0.83,0.98,22138.56
Mumbai,Dine-in,966,10/13/2016,970,327,0.2,345.9809546,0.013969732,0.246727153,2016,10,Thu,7650.56,139.8,2.160092665,1.816881259,0,0,0.86,0.9,22138.56
Mumbai,Delivery,4060,10/13/2016,164,332.6,0.14,341.2401887,,,2016,10,Thu,7650.56,139.8,2.126181607,1.856938484,0,0,0.8,0.98,22138.56
Mumbai,Take Away,4057,10/13/2016,218,212.8,0.14,204.07,,,2016,10,Thu,7650.56,139.8,1.144992847,1,0,0,0.69,0.99,22138.56
Mumbai,Dine-in,964,10/13/2016,136,933,0.21,1067.5852,,,2016,10,Thu,7650.56,139.8,7.321782546,6.151645207,0,0,0.79,0.9,22138.56
Mumbai,Main Hall,970,10/13/2016,148,213.25,0.21,185.8208108,0.162162162,1.206892454,2016,10,Thu,7650.56,139.8,1.014455013,1.003218884,0,0,1,0.99,22138.56
Mumbai,Take Away,4066,10/11/2016,263,501,0.14,534.06,,,2016,10,Tue,7650.56,139.8,3.505436338,3.061516452,0,0,0.77,0.99,22138.56
Mumbai,Take Away,970,10/11/2016,112,212.74,0.14,204,,,2016,10,Tue,7650.56,139.8,1.144492132,0.999570815,0,0,1.31,0.99,22138.56
Mumbai,Delivery,4068,10/11/2016,137,438.2,0.14,462.15,,,2016,10,Tue,7650.56,139.8,2.991058655,2.61230329,0,0,0.64,0.98,22138.56
Mumbai,Delivery,4066,10/11/2016,116,543.8,0.15,583.07,,,2016,10,Tue,7650.56,139.8,3.856008584,3.367668097,0,0,0.72,0.98,22138.56
Mumbai,Delivery,4064,10/11/2016,153,535,0.15,572.99,,,2016,10,Tue,7650.56,139.8,3.783905579,3.30472103,0,0,0.76,0.98,22138.56
Mumbai,Dine-in,964,10/11/2016,148,933,0.21,1078.160541,,,2016,10,Tue,7650.56,139.8,7.397428759,6.151645207,0,0,0.84,0.9,22138.56
Mumbai,Take Away,4068,10/11/2016,349,405,0.14,423.8205462,0.004201681,0.229006024,2016,10,Tue,7650.56,139.8,2.716885166,2.374821173,0,0,0.66,0.99,22138.56
Mumbai,Delivery,4055,10/11/2016,414,245.7,0.14,241.740198,,,2016,10,Tue,7650.56,139.8,1.41445063,1.235336195,0,0,0.81,0.98,22138.56
Mumbai,Delivery,4058,10/11/2016,313,227,0.14,220.33,,,2016,10,Tue,7650.56,139.8,1.26130186,1.101573677,0,0,0.72,0.98,22138.56
Mumbai,Dine-in,966,10/11/2016,896,327,0.2,345.8964841,0.01910828,0.394033746,2016,10,Tue,7650.56,139.8,2.159488441,1.816881259,0,0,0.92,0.9,22138.56
Mumbai,Delivery,4062,10/11/2016,118,755,0.14,824.89,,,2016,10,Tue,7650.56,139.8,5.585765379,4.878397711,0,0,0.76,0.98,22138.56
Mumbai,Dine-in,965,10/11/2016,1462,317,0.2,334.8718431,0.007401925,0.198819672,2016,10,Tue,7650.56,139.8,2.080628348,1.745350501,0,0,0.89,0.9,22138.56
Mumbai,Delivery,4063,10/11/2016,115,620.8,0.14,671.23,,,2016,10,Tue,7650.56,139.8,4.486623748,3.918454936,0,0,0.68,0.98,22138.56
Mumbai,Delivery,4061,10/11/2016,125,716.5,0.15,780.81,,,2016,10,Tue,7650.56,139.8,5.270457797,4.603004292,0,0,0.75,0.98,22138.56
Mumbai,Delivery,4060,10/11/2016,185,332.6,0.14,341.2402703,,,2016,10,Tue,7650.56,139.8,2.126182191,1.856938484,0,0,0.77,0.98,22138.56
Mumbai,Take Away,4065,10/11/2016,270,510,0.15,544.0547799,,,2016,10,Tue,7650.56,139.8,3.576929756,3.125894134,0,0,0.86,0.99,22138.56
Mumbai,Delivery,4065,10/11/2016,125,553.7,0.14,594.4,,,2016,10,Tue,7650.56,139.8,3.937052933,3.438483548,0,0,0.77,0.98,22138.56
Mumbai,Delivery,4059,10/11/2016,189,322.7,0.15,329.909359,,,2016,10,Tue,7650.56,139.8,2.045131323,1.786123033,0,0,0.77,0.98,22138.56
Mumbai,Dine-in,979,10/11/2016,167,1029,0.21,1192.125357,0.017857143,0.120502092,2016,10,Tue,7650.56,139.8,8.212627733,6.838340486,0,0,0.86,0.9,22138.56
Mumbai,Delivery,4057,10/11/2016,141,227,0.14,220.33,,,2016,10,Tue,7650.56,139.8,1.26130186,1.101573677,0,0,0.74,0.98,22138.56
Mumbai,Main Hall,970,10/11/2016,134,213.25,0.21,198.55,0.086956522,1.20688057,2016,10,Tue,7650.56,139.8,1.105507868,1.003218884,0,0,0.92,0.99,22138.56
Mumbai,Dine-in,970,10/11/2016,629,273,0.2,282.8835135,0.007722008,0.5271875,2016,10,Tue,7650.56,139.8,1.708751885,1.430615165,0,0,0.8,0.9,22138.56
Mumbai,Main Hall,965,10/11/2016,272,230.5,0.21,234.0880124,,,2016,10,Tue,7650.56,139.8,1.359713966,1.126609442,0,0,1.08,0.99,22138.56
Mumbai,Delivery,4056,10/11/2016,271,255.6,0.15,253.078875,,,2016,10,Tue,7650.56,139.8,1.495557046,1.306151645,0,0,0.82,0.98,22138.56
Mumbai,Take Away,4055,10/11/2016,1804,230,0.15,218.8092912,0.03012404,1.048461346,2016,10,Tue,7650.56,139.8,1.250424114,1.123032904,0,0,0.88,0.99,22138.56
Mumbai,Dine-in,971,10/11/2016,217,273,0.2,283.3633019,,,2016,10,Tue,7650.56,139.8,1.712183848,1.430615165,0,0,0.83,0.9,22138.56
Mumbai,Dine-in,978,10/11/2016,237,989,0.21,1136.109048,0.015873016,0.692882096,2016,10,Tue,7650.56,139.8,7.811938824,6.552217454,0,0,0.83,0.9,22138.56
Mumbai,Take Away,4062,10/11/2016,175,693,0.14,753.9,,,2016,10,Tue,7650.56,139.8,5.077968526,4.43490701,0,0,0.82,0.99,22138.56
Mumbai,Take Away,4056,10/11/2016,924,239,0.14,229.1604428,0.025830258,1.145,2016,10,Tue,7650.56,139.8,1.324466687,1.187410587,0,0,0.89,0.99,22138.56
Mumbai,Take Away,4057,10/11/2016,234,212.8,0.14,194.8281301,0.056910569,1.144992847,2016,10,Tue,7650.56,139.8,1.078885051,1,0,0,0.76,0.99,22138.56
Mumbai,Take Away,4058,10/11/2016,1044,212.8,0.14,203.2966345,0.004287245,1.144992847,2016,10,Tue,7650.56,139.8,1.139460905,1,0,0,0.75,0.99,22138.56
Mumbai,Take Away,4061,10/11/2016,295,658,0.15,713.4647826,,,2016,10,Tue,7650.56,139.8,4.788732351,4.184549356,0,0,0.82,0.99,22138.56
Mumbai,Take Away,4059,10/11/2016,573,300,0.15,303.8622294,0.002164502,0.114493392,2016,10,Tue,7650.56,139.8,1.858814231,1.623748212,0,0,0.81,0.99,22138.56
Mumbai,Take Away,4063,10/11/2016,168,571,0.15,614.21,,,2016,10,Tue,7650.56,139.8,4.078755365,3.56223176,0,0,0.68,0.99,22138.56
Mumbai,Main Hall,971,10/11/2016,119,214.05,0.21,171.6725,0.25,1.206912442,2016,10,Tue,7650.56,139.8,0.913251073,1.008941345,0,0,1.01,0.99,22138.56
Mumbai,Main Hall,966,10/11/2016,247,238.85,0.21,244.1619853,,,2016,10,Tue,7650.56,139.8,1.431773858,1.186337625,0,0,1.1,0.99,22138.56
Mumbai,Take Away,4064,10/11/2016,509,492.22,0.15,521.4767337,0.007537688,0.801504381,2016,10,Tue,7650.56,139.8,3.415427279,2.998712446,0,0,0.83,0.99,22138.56
Mumbai,Take Away,4060,10/11/2016,400,309,0.15,313.8459862,0.006920415,0.229004237,2016,10,Tue,7650.56,139.8,1.930228799,1.688125894,0,0,0.82,0.99,22138.56
Mumbai,Delivery,4066,10/10/2016,118,543.8,0.15,583.07,,,2016,10,Mon,7650.56,139.8,3.856008584,3.367668097,0,0,0.61,0.98,22138.56
Mumbai,Delivery,4060,10/10/2016,164,332.6,0.14,341.24,,,2016,10,Mon,7650.56,139.8,2.126180258,1.856938484,0,0,0.69,0.98,22138.56
Mumbai,Take Away,4066,10/10/2016,212,501,0.14,534.06,,,2016,10,Mon,7650.56,139.8,3.505436338,3.061516452,0,0,0.66,0.99,22138.56
Mumbai,Dine-in,965,10/10/2016,1560,317,0.2,334.6230642,0.004140787,0.120505464,2016,10,Mon,7650.56,139.8,2.078848814,1.745350501,0,0,0.83,0.9,22138.56
Mumbai,Take Away,4057,10/10/2016,195,212.8,0.14,194.5420238,0.05952381,1.144992847,2016,10,Mon,7650.56,139.8,1.076838511,1,0,0,0.71,0.99,22138.56
Mumbai,Dine-in,970,10/10/2016,673,273,0.2,283.1136121,0.005338078,0.160666667,2016,10,Mon,7650.56,139.8,1.710397798,1.430615165,0,0,0.83,0.9,22138.56
Mumbai,Take Away,4068,10/10/2016,275,405,0.14,424.14,,,2016,10,Mon,7650.56,139.8,2.719170243,2.374821173,0,0,0.71,0.99,22138.56
Mumbai,Delivery,4056,10/10/2016,229,255.6,0.15,253.0792373,,,2016,10,Mon,7650.56,139.8,1.495559637,1.306151645,0,0,0.72,0.98,22138.56
Mumbai,Dine-in,978,10/10/2016,244,989,0.21,1141.632707,0.007518797,0.120491266,2016,10,Mon,7650.56,139.8,7.851449977,6.552217454,0,0,0.79,0.9,22138.56
Mumbai,Main Hall,965,10/10/2016,481,230.5,0.21,234.0870811,,,2016,10,Mon,7650.56,139.8,1.359707304,1.126609442,0,0,0.94,0.99,22138.56
Mumbai,Delivery,4058,10/10/2016,307,227,0.14,220.33,,,2016,10,Mon,7650.56,139.8,1.26130186,1.101573677,0,0,0.71,0.98,22138.56
Mumbai,Delivery,4068,10/10/2016,135,438.2,0.14,462.1508333,,,2016,10,Mon,7650.56,139.8,2.991064616,2.61230329,0,0,0.65,0.98,22138.56
Mumbai,Take Away,4064,10/10/2016,391,492.22,0.15,523.7519643,0.003571429,0.171747531,2016,10,Mon,7650.56,139.8,3.431702177,2.998712446,0,0,0.7,0.99,22138.56
Mumbai,Take Away,4065,10/10/2016,221,510,0.15,543.914,0.009090909,0.114508009,2016,10,Mon,7650.56,139.8,3.575922747,3.125894134,0,0,0.73,0.99,22138.56
Mumbai,Take Away,4063,10/10/2016,182,571,0.15,614.21,,,2016,10,Mon,7650.56,139.8,4.078755365,3.56223176,0,0,0.7,0.99,22138.56
Mumbai,Take Away,4061,10/10/2016,248,658,0.15,713.8281752,,,2016,10,Mon,7650.56,139.8,4.791331725,4.184549356,0,0,0.71,0.99,22138.56
Mumbai,Take Away,4059,10/10/2016,414,300,0.15,303.9186139,,,2016,10,Mon,7650.56,139.8,1.859217553,1.623748212,0,0,0.71,0.99,22138.56
Mumbai,Main Hall,966,10/10/2016,376,238.85,0.21,242.6521132,0.00754717,1.206903829,2016,10,Mon,7650.56,139.8,1.420973628,1.186337625,0,0,0.97,0.99,22138.56
Mumbai,Dine-in,966,10/10/2016,1004,327,0.2,345.7488466,0.012318029,0.350540444,2016,10,Mon,7650.56,139.8,2.158432379,1.816881259,0,0,0.83,0.9,22138.56
Mumbai,Delivery,4062,10/10/2016,113,755,0.14,824.89,,,2016,10,Mon,7650.56,139.8,5.585765379,4.878397711,0,0,0.66,0.98,22138.56
Mumbai,Delivery,4059,10/10/2016,172,322.7,0.15,329.9090164,,,2016,10,Mon,7650.56,139.8,2.045128873,1.786123033,0,0,0.67,0.98,22138.56
Mumbai,Delivery,4061,10/10/2016,119,716.5,0.15,780.81,,,2016,10,Mon,7650.56,139.8,5.270457797,4.603004292,0,0,0.61,0.98,22138.56
Mumbai,Delivery,4057,10/10/2016,146,227,0.14,220.33,,,2016,10,Mon,7650.56,139.8,1.26130186,1.101573677,0,0,0.7,0.98,22138.56
Mumbai,Dine-in,979,10/10/2016,187,1029,0.21,1191.626447,0.026315789,0.120502092,2016,10,Mon,7650.56,139.8,8.209058994,6.838340486,0,0,0.79,0.9,22138.56
Mumbai,Delivery,4064,10/10/2016,133,535,0.15,572.99,,,2016,10,Mon,7650.56,139.8,3.783905579,3.30472103,0,0,0.61,0.98,22138.56
Mumbai,Take Away,4058,10/10/2016,818,212.8,0.14,202.9097313,0.00990099,0.838289393,2016,10,Mon,7650.56,139.8,1.136693357,1,0,0,0.78,0.99,22138.56
Mumbai,Delivery,4065,10/10/2016,115,553.7,0.14,594.4,,,2016,10,Mon,7650.56,139.8,3.937052933,3.438483548,0,0,0.6,0.98,22138.56
Mumbai,Delivery,4063,10/10/2016,115,620.8,0.14,671.23,,,2016,10,Mon,7650.56,139.8,4.486623748,3.918454936,0,0,0.62,0.98,22138.56
Mumbai,Dine-in,971,10/10/2016,207,273,0.2,282.7911458,,,2016,10,Mon,7650.56,139.8,1.708091172,1.430615165,0,0,0.79,0.9,22138.56
Mumbai,Dine-in,964,10/10/2016,155,933,0.21,1067.6575,,,2016,10,Mon,7650.56,139.8,7.322299714,6.151645207,0,0,0.77,0.9,22138.56
Mumbai,Main Hall,970,10/10/2016,151,213.25,0.21,213.2685,,,2016,10,Mon,7650.56,139.8,1.210790415,1.003218884,0,0,0.93,0.99,22138.56
Mumbai,Take Away,4055,10/10/2016,1424,230,0.15,221.2075704,0.016755522,0.973257093,2016,10,Mon,7650.56,139.8,1.267579188,1.123032904,0,0,0.75,0.99,22138.56
Mumbai,Delivery,4055,10/10/2016,329,245.7,0.14,241.7401376,,,2016,10,Mon,7650.56,139.8,1.414450198,1.235336195,0,0,0.71,0.98,22138.56
Mumbai,Take Away,4062,10/10/2016,179,693,0.14,753.9,,,2016,10,Mon,7650.56,139.8,5.077968526,4.43490701,0,0,0.73,0.99,22138.56
Mumbai,Take Away,4056,10/10/2016,772,239,0.14,232.7185174,0.052950076,0.153757315,2016,10,Mon,7650.56,139.8,1.349917864,1.187410587,0,0,0.78,0.99,22138.56
Mumbai,Main Hall,971,10/10/2016,132,214.05,0.21,189.912381,0.142857143,1.206900626,2016,10,Mon,7650.56,139.8,1.043722324,1.008941345,0,0,0.85,0.99,22138.56
Mumbai,Take Away,4060,10/10/2016,283,309,0.15,314.22,,,2016,10,Mon,7650.56,139.8,1.932904149,1.688125894,0,0,0.72,0.99,22138.56
Mumbai,Take Away,4058,10/9/2016,1071,212.8,0.14,202.8695625,0.008333333,1.030498927,2016,10,Sun,7650.56,139.8,1.136406026,1,0,0,1.47,0.99,22138.56
Mumbai,Take Away,4055,10/9/2016,1920,230,0.15,221.1566998,0.016030956,1.037540083,2016,10,Sun,7650.56,139.8,1.267215306,1.123032904,0,0,1.52,0.99,22138.56
Mumbai,Take Away,4063,10/9/2016,151,571,0.15,614.21,,,2016,10,Sun,7650.56,139.8,4.078755365,3.56223176,0,0,1.18,0.99,22138.56
Mumbai,Take Away,4065,10/9/2016,288,510,0.15,541.5423164,0.005649718,1.145011442,2016,10,Sun,7650.56,139.8,3.558957914,3.125894134,0,0,1.73,0.99,22138.56
Mumbai,Dine-in,966,10/9/2016,1174,327,0.2,346.6442803,0.008466604,0.42843832,2016,10,Sun,7650.56,139.8,2.164837485,1.816881259,0,0,1.24,0.9,22138.56
Mumbai,Delivery,4061,10/9/2016,136,716.5,0.15,780.81,,,2016,10,Sun,7650.56,139.8,5.270457797,4.603004292,0,0,1.31,0.98,22138.56
Mumbai,Delivery,4068,10/9/2016,155,438.2,0.14,462.1502273,,,2016,10,Sun,7650.56,139.8,2.991060281,2.61230329,0,0,1.57,0.98,22138.56
Mumbai,Dine-in,978,10/9/2016,326,989,0.21,1143.082093,,,2016,10,Sun,7650.56,139.8,7.861817547,6.552217454,0,0,1.7,0.9,22138.56
Mumbai,Delivery,4058,10/9/2016,411,227,0.14,220.33,,,2016,10,Sun,7650.56,139.8,1.26130186,1.101573677,0,0,1.5,0.98,22138.56
Mumbai,Delivery,4065,10/9/2016,128,553.7,0.14,594.4,,,2016,10,Sun,7650.56,139.8,3.937052933,3.438483548,0,0,1.66,0.98,22138.56
Mumbai,Dine-in,970,10/9/2016,795,273,0.2,282.9286696,0.002923977,0.1205,2016,10,Sun,7650.56,139.8,1.70907489,1.430615165,0,0,1.29,0.9,22138.56
Mumbai,Main Hall,970,10/9/2016,175,213.25,0.21,210.6235938,0.015625,1.206916221,2016,10,Sun,7650.56,139.8,1.1918712,1.003218884,0,0,0.97,0.99,22138.56
Mumbai,Delivery,4064,10/9/2016,175,535,0.15,572.99,,,2016,10,Sun,7650.56,139.8,3.783905579,3.30472103,0,0,1.72,0.98,22138.56
Mumbai,Delivery,4066,10/9/2016,126,543.8,0.15,583.07,,,2016,10,Sun,7650.56,139.8,3.856008584,3.367668097,0,0,1.88,0.98,22138.56
Mumbai,Delivery,4055,10/9/2016,556,245.7,0.14,241.7400674,,,2016,10,Sun,7650.56,139.8,1.414449695,1.235336195,0,0,1.52,0.98,22138.56
Mumbai,Delivery,4062,10/9/2016,113,755,0.14,824.89,,,2016,10,Sun,7650.56,139.8,5.585765379,4.878397711,0,0,1.42,0.98,22138.56
